ISO,country,region,geo,lat,lon,world_region,MPI
SDN,Sudan,North Darfor,"(15.7661969, 24.9042208)",15.7661969,24.9042208,Arab States,0.447
SDN,Sudan,North Kordofan,"(13.8306441, 29.4179324)",13.8306441,29.4179324,Arab States,0.328
SDN,Sudan,Northern,"(18.4448963, 30.1589303)",18.4448963,30.1589303,Arab States,0.047
SDN,Sudan,Red Sea,"(19.4556063, 35.2148469)",19.4556063,35.2148469,Arab States,0.223
SDN,Sudan,River Nile,"(23.5597924, 32.1577074)",23.5597924,32.1577074,Arab States,0.092
SDN,Sudan,Sinnar,"(13.0317108, 33.9750018)",13.0317108,33.9750018,Arab States,0.277
SDN,Sudan,South Darfor,"(11.6488639, 24.9042208)",11.6488639,24.9042208,Arab States,0.42
SDN,Sudan,South Kordofan,"(11.1990192, 29.4179324)",11.1990192,29.4179324,Arab States,0.422
SDN,Sudan,West Kordofan,"(12.6918384, 28.4341996)",12.6918384,28.4341996,Arab States,0.468
SDN,Sudan,White Nile,"(13.2403881, 32.5372741)",13.2403881,32.5372741,Arab States,0.267
SEN,Senegal,Center,"(14.72001, -17.465533)",14.72001,-17.465533,Sub-Saharan Africa,0.449
SEN,Senegal,North,"(14.497401, -14.452362)",14.497401,-14.452362,Sub-Saharan Africa,0.373
SEN,Senegal,Ouest,"(14.497401, -14.452362)",14.497401,-14.452362,Sub-Saharan Africa,0.156
SEN,Senegal,South,"(14.497401, -14.452362)",14.497401,-14.452362,Sub-Saharan Africa,0.425
SLE,Sierra Leone,Kailahun,"(8.280219599999999, -10.5718086)",8.2802196,-10.5718086,Sub-Saharan Africa,0.537
SLE,Sierra Leone,Kenema,"(7.863214699999999, -11.1957172)",7.8632147,-11.1957172,Sub-Saharan Africa,0.477
SLE,Sierra Leone,Kono,"(8.7663285, -10.8903099)",8.7663285,-10.8903099,Sub-Saharan Africa,0.511
SLE,Sierra Leone,Bombali,"(9.2475837, -12.1632718)",9.2475837,-12.1632718,Sub-Saharan Africa,0.423
SLE,Sierra Leone,Kambia,"(9.126166399999999, -12.9176518)",9.1261664,-12.9176518,Sub-Saharan Africa,0.58
SLE,Sierra Leone,Koinadugu,"(9.5308619, -11.5248055)",9.5308619,-11.5248055,Sub-Saharan Africa,0.601
SLE,Sierra Leone,Port Loko,"(5.556837000000001, 23.7632828)",5.556837,23.7632828,Sub-Saharan Africa,0.522
SLE,Sierra Leone,Tonkolili,"(8.7389416, -11.7979613)",8.7389416,-11.7979613,Sub-Saharan Africa,0.541
SLE,Sierra Leone,Bo,"(7.9551791, -11.7409946)",7.9551791,-11.7409946,Sub-Saharan Africa,0.449
SLE,Sierra Leone,Bonthe,"(30.585164, 36.238414)",30.585164,36.238414,Sub-Saharan Africa,0.478
SLE,Sierra Leone,Moyamba,"(8.1620514, -12.4351923)",8.1620514,-12.4351923,Sub-Saharan Africa,0.569
SLE,Sierra Leone,Pujehun,"(7.372329499999999, -11.6157773)",7.3723295,-11.6157773,Sub-Saharan Africa,0.537
SLE,Sierra Leone,Western Rural,"(8.3114983, -13.035694)",8.3114983,-13.035694,Sub-Saharan Africa,0.319
SLE,Sierra Leone,Western Urban,"(17.4891317, -88.188656)",17.4891317,-88.188656,Sub-Saharan Africa,0.191
SLV,El Salvador,Ahuachapan,"(13.8216148, -89.9253233)",13.8216148,-89.9253233,Latin America and Caribbean,0.03
SLV,El Salvador,Cabanas,"(13.8648288, -88.7493998)",13.8648288,-88.7493998,Latin America and Caribbean,0.046
SLV,El Salvador,Chalatenango,"(14.0164187, -88.91264489999999)",14.0164187,-88.9126449,Latin America and Caribbean,0.036
SLV,El Salvador,Cuscatlan,"(13.8661957, -89.0561532)",13.8661957,-89.0561532,Latin America and Caribbean,0.025
SLV,El Salvador,La Libertad,"(13.6817661, -89.3606298)",13.6817661,-89.3606298,Latin America and Caribbean,0.017
SLV,El Salvador,La Paz,"(13.495364, -88.9796776)",13.495364,-88.9796776,Latin America and Caribbean,0.03
SLV,El Salvador,La Union,"(13.3323464, -87.8500644)",13.3323464,-87.8500644,Latin America and Caribbean,0.054
SLV,El Salvador,Morazan,"(13.7682, -88.1291387)",13.7682,-88.1291387,Latin America and Caribbean,0.04
SLV,El Salvador,San Miguel,"(13.4792922, -88.1779182)",13.4792922,-88.1779182,Latin America and Caribbean,0.03
SLV,El Salvador,San Salvador,"(13.6929403, -89.2181911)",13.6929403,-89.2181911,Latin America and Caribbean,0.01
SLV,El Salvador,San Vicente,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,Latin America and Caribbean,0.02
SLV,El Salvador,Santa Ana,"(13.9778279, -89.56391190000001)",13.9778279,-89.5639119,Latin America and Caribbean,0.027
SLV,El Salvador,Sonsonate,"(13.7113876, -89.72390970000001)",13.7113876,-89.7239097,Latin America and Caribbean,0.046
SLV,El Salvador,Usulutan,"(13.4470634, -88.55653099999999)",13.4470634,-88.556531,Latin America and Caribbean,0.03
SSD,South Sudan,Upper Nile,"(9.8894202, 32.7181375)",9.8894202,32.7181375,Sub-Saharan Africa,0.503
SSD,South Sudan,Warap,"(8.2209308, 28.8596804)",8.2209308,28.8596804,Sub-Saharan Africa,0.661
SSD,South Sudan,Northern Bahr el Ghazal,"(8.536044900000002, 26.7967849)",8.5360449,26.7967849,Sub-Saharan Africa,0.652
SSD,South Sudan,Western Bahr el Ghazal,"(8.6452399, 25.2837585)",8.6452399,25.2837585,Sub-Saharan Africa,0.491
SSD,South Sudan,Lakes,"(6.6030799, 29.9740534)",6.6030799,29.9740534,Sub-Saharan Africa,0.605
SSD,South Sudan,Western Equatoria,"(5.3471799, 28.299435)",5.3471799,28.299435,Sub-Saharan Africa,0.456
SSD,South Sudan,Central Equatoria,"(4.6144063, 31.2626366)",4.6144063,31.2626366,Sub-Saharan Africa,0.391
SSD,South Sudan,Eastern Equatoria,"(5.0692995, 33.438353)",5.0692995,33.438353,Sub-Saharan Africa,0.561
STP,Sao Tome and Principe,Regio Autonoma de Principe,"(31.3543445, 27.2373159)",31.3543445,27.2373159,Sub-Saharan Africa,0.092
STP,Sao Tome and Principe,Regio Centro Este,"(11.4098737, 41.2808577)",11.4098737,41.2808577,Sub-Saharan Africa,0.059
STP,Sao Tome and Principe,Regio Sul Este,"(13.6707177, -14.8899772)",13.6707177,-14.8899772,Sub-Saharan Africa,0.117
SUR,Suriname,Paramaribo,"(5.8520355, -55.2038278)",5.8520355,-55.2038278,Latin America and Caribbean,0.007
SUR,Suriname,Wanica,"(5.7323762, -55.2701235)",5.7323762,-55.2701235,Latin America and Caribbean,0.013
SUR,Suriname,Nickerie,"(5.5855469, -56.83111169999999)",5.5855469,-56.8311117,Latin America and Caribbean,0.012
SUR,Suriname,Coronie,"(5.6943271, -56.2929381)",5.6943271,-56.2929381,Latin America and Caribbean,0.006
SUR,Suriname,Saramacca,"(5.7240813, -55.6689636)",5.7240813,-55.6689636,Latin America and Caribbean,0.011
SUR,Suriname,Commewijne,"(5.740211, -54.8731219)",5.740211,-54.8731219,Latin America and Caribbean,0.008
SUR,Suriname,Marowijne,"(5.6268128, -54.25931180000001)",5.6268128,-54.2593118,Latin America and Caribbean,0.026
SUR,Suriname,Para,"(8.191118399999999, -9.7232673)",8.1911184,-9.7232673,Latin America and Caribbean,0.023
SUR,Suriname,Brokopondo,"(4.752409099999999, -55.0272904)",4.7524091,-55.0272904,Latin America and Caribbean,0.057
SUR,Suriname,Sipaliwini,"(6.546425999999999, -58.0982046)",6.546426,-58.0982046,Latin America and Caribbean,0.172
SWZ,Swaziland,Hhohho,"(-26.1365662, 31.3541631)",-26.1365662,31.3541631,Sub-Saharan Africa,0.054
SWZ,Swaziland,Lubombo,"(-26.7851773, 31.8107079)",-26.7851773,31.8107079,Sub-Saharan Africa,0.098
SWZ,Swaziland,Manzini,"(-26.5081999, 31.3713164)",-26.5081999,31.3713164,Sub-Saharan Africa,0.041
SWZ,Swaziland,Shiselweni,"(12.4166, -3.4195527)",12.4166,-3.4195527,Sub-Saharan Africa,0.101
SYR,Syrian Arab Republic,Damascus,"(33.5138073, 36.2765279)",33.5138073,36.2765279,Arab States,0.003
SYR,Syrian Arab Republic,Halab,"(36.2021047, 37.1342603)",36.2021047,37.1342603,Arab States,0.026
SYR,Syrian Arab Republic,Rural Damascus,"(33.5167289, 36.954107)",33.5167289,36.954107,Arab States,0.009
SYR,Syrian Arab Republic,Hums,"(34.2567123, 38.3165725)",34.2567123,38.3165725,Arab States,0.007
SYR,Syrian Arab Republic,Hama,"(-3.5778471, 102.3463875)",-3.5778471,102.3463875,Arab States,0.01
SYR,Syrian Arab Republic,Latequia,"(35.5407103, 35.7952667)",35.5407103,35.7952667,Arab States,0.004
SYR,Syrian Arab Republic,Hasaka,"(36.507867, 40.7462671)",36.507867,40.7462671,Arab States,0.028
SYR,Syrian Arab Republic,Dir Ezor,"(35.3296518, 40.1350341)",35.3296518,40.1350341,Arab States,0.047
SYR,Syrian Arab Republic,Tortous,"(11.2336911, -60.69889089999999)",11.2336911,-60.6988909,Arab States,0
SYR,Syrian Arab Republic,Raqa,"(35.9594106, 38.9981052)",35.9594106,38.9981052,Arab States,0.028
SYR,Syrian Arab Republic,Daraa,"(32.626434, 36.1033061)",32.626434,36.1033061,Arab States,0.011
SYR,Syrian Arab Republic,As-swidaa,"(32.7128968, 36.5662858)",32.7128968,36.5662858,Arab States,0.002
TCD,Chad,Barh El Gazal,"(13.6680378, 16.4235227)",13.6680378,16.4235227,Sub-Saharan Africa,0.654
TCD,Chad,Batha,"(13.9371775, 18.4276047)",13.9371775,18.4276047,Sub-Saharan Africa,0.659
TCD,Chad,Borkou/Tibesti,"(20.78, 18.05)",20.78,18.05,Sub-Saharan Africa,0.537
TCD,Chad,Chari Baguirmi,"(11.2564207, 16.1580937)",11.2564207,16.1580937,Sub-Saharan Africa,0.646
TCD,Chad,Ennedi,"(17.5414578, 21.8568586)",17.5414578,21.8568586,Sub-Saharan Africa,0.625
TCD,Chad,Hadjer-Lamis,"(12.4577273, 16.7234639)",12.4577273,16.7234639,Sub-Saharan Africa,0.654
TCD,Chad,Kanem,"(12.90616, 105.2194808)",12.90616,105.2194808,Sub-Saharan Africa,0.696
TCD,Chad,Lac,"(18.3281428, -77.2405153)",18.3281428,-77.2405153,Sub-Saharan Africa,0.744
TCD,Chad,Logone Occidental,"(8.759675999999999, 15.876004)",8.759676,15.876004,Sub-Saharan Africa,0.44
TCD,Chad,Logone Oriental,"(-29.2875557, 29.06053889999999)",-29.2875557,29.0605389,Sub-Saharan Africa,0.504
TCD,Chad,Mandoul,"(8.603091, 17.4795173)",8.603091,17.4795173,Sub-Saharan Africa,0.529
TCD,Chad,Mayo Kebbi Est,"(9.4046039, 14.8454619)",9.4046039,14.8454619,Sub-Saharan Africa,0.509
TCD,Chad,Mayo Kebbi Ouest,"(10.4113014, 15.5943388)",10.4113014,15.5943388,Sub-Saharan Africa,0.479
TCD,Chad,Moyen Chari,"(9.0639998, 18.4276047)",9.0639998,18.4276047,Sub-Saharan Africa,0.411
TCD,Chad,Sila,"(12.13074, 21.2845025)",12.13074,21.2845025,Sub-Saharan Africa,0.697
TCD,Chad,Tandjilð,"(8.3149949, 16.3463791)",8.3149949,16.3463791,Sub-Saharan Africa,0.487
TCD,Chad,Wadi Fira,"(15.0892416, 21.4752851)",15.0892416,21.4752851,Sub-Saharan Africa,0.709
TGO,Togo,Commune de Lome,"(6.1724969, 1.2313618)",6.1724969,1.2313618,Sub-Saharan Africa,0.067
TGO,Togo,Region Maritime,"(6.4913504, 1.2891036)",6.4913504,1.2891036,Sub-Saharan Africa,0.243
TGO,Togo,Region des Plateaux,"(7.6101378, 1.0586135)",7.6101378,1.0586135,Sub-Saharan Africa,0.325
TGO,Togo,Region Centrale,"(8.6586029, 1.0586135)",8.6586029,1.0586135,Sub-Saharan Africa,0.236
TGO,Togo,Region de la Kara,"(9.7216393, 1.0586135)",9.7216393,1.0586135,Sub-Saharan Africa,0.324
TGO,Togo,Region des Savanes,"(10.5291781, 0.5257822999999999)",10.5291781,0.5257823,Sub-Saharan Africa,0.439
TJK,Tajikistan,Dushanbe,"(38.5597722, 68.7870384)",38.5597722,68.7870384,Europe and Central Asia,0.021
TJK,Tajikistan,Gorno-Badakhshan Autonomous Oblast,"(37.84507079999999, 73.0394697)",37.8450708,73.0394697,Europe and Central Asia,0.048
TJK,Tajikistan,Sughd,"(39.5155326, 69.097023)",39.5155326,69.097023,Europe and Central Asia,0.033
TJK,Tajikistan,Districts of Republican Subordination,"(39.0857902, 70.2408325)",39.0857902,70.2408325,Europe and Central Asia,0.045
TJK,Tajikistan,Khatlon,"(37.9113562, 69.097023)",37.9113562,69.097023,Europe and Central Asia,0.086
TLS,Timor-Leste,Aileu,"(3.427805, -76.486824)",3.427805,-76.486824,East Asia and the Pacific,0.379
TLS,Timor-Leste,Ainaro,"(-9.0113171, 125.5220012)",-9.0113171,125.5220012,East Asia and the Pacific,0.444
TLS,Timor-Leste,Baucau,"(-8.4731006, 126.4553727)",-8.4731006,126.4553727,East Asia and the Pacific,0.357
TLS,Timor-Leste,Bobonaro,"(-8.9655406, 125.2587964)",-8.9655406,125.2587964,East Asia and the Pacific,0.406
TLS,Timor-Leste,Cova Lima,"(-9.2650375, 125.2587964)",-9.2650375,125.2587964,East Asia and the Pacific,0.31
TLS,Timor-Leste,Dili,"(-8.5568557, 125.5603143)",-8.5568557,125.5603143,East Asia and the Pacific,0.127
TLS,Timor-Leste,Ermera,"(-8.806888299999999, 125.3466253)",-8.8068883,125.3466253,East Asia and the Pacific,0.497
TLS,Timor-Leste,Liquica,"(-8.6674095, 125.2587964)",-8.6674095,125.2587964,East Asia and the Pacific,0.387
TLS,Timor-Leste,Lautem,"(-8.5531846, 126.9970831)",-8.5531846,126.9970831,East Asia and the Pacific,0.373
TLS,Timor-Leste,Manufahi,"(-9.0145495, 125.8279959)",-9.0145495,125.8279959,East Asia and the Pacific,0.353
TLS,Timor-Leste,Oecussi,"(-9.2970576, 124.2866091)",-9.2970576,124.2866091,East Asia and the Pacific,0.508
TLS,Timor-Leste,Viqueque,"(-8.8597918, 126.3633516)",-8.8597918,126.3633516,East Asia and the Pacific,0.41
TTO,Trinidad and Tobago,North West,"(10.6527887, -61.4246961)",10.6527887,-61.4246961,Latin America and Caribbean,0.023
TTO,Trinidad and Tobago,Eastern,"(11.2979348, -60.55885240000001)",11.2979348,-60.5588524,Latin America and Caribbean,0.026
TTO,Trinidad and Tobago,North Central,"(10.6467643, -61.4227551)",10.6467643,-61.4227551,Latin America and Caribbean,0.02
TTO,Trinidad and Tobago,South West,"(10.691803, -61.222503)",10.691803,-61.222503,Latin America and Caribbean,0.016
TTO,Trinidad and Tobago,Tobago,"(-16.9620634, 26.419389)",-16.9620634,26.419389,Latin America and Caribbean,0.019
TZA,"Tanzania, United Republic of",Central,"(0.3215308, 32.5862002)",0.3215308,32.5862002,Sub-Saharan Africa,0.332
TZA,"Tanzania, United Republic of",Eastern,"(-6.369028, 34.888822)",-6.369028,34.888822,Sub-Saharan Africa,0.145
TZA,"Tanzania, United Republic of",Lake,"(-6.2555679, 29.5107708)",-6.2555679,29.5107708,Sub-Saharan Africa,0.346
TZA,"Tanzania, United Republic of",Northern,"(40.7566997, -73.9664629)",40.7566997,-73.9664629,Sub-Saharan Africa,0.2
TZA,"Tanzania, United Republic of",South West Highlands,"(5.481731799999999, -55.2259207)",5.4817318,-55.2259207,Sub-Saharan Africa,0.312
TZA,"Tanzania, United Republic of",Southern,"(-34.9478961, 138.5812844)",-34.9478961,138.5812844,Sub-Saharan Africa,0.296
TZA,"Tanzania, United Republic of",Southern Highlands,"(7.525702799999999, -12.5039922)",7.5257028,-12.5039922,Sub-Saharan Africa,0.226
TZA,"Tanzania, United Republic of",Western,"(28.5954114, 77.181578)",28.5954114,77.181578,Sub-Saharan Africa,0.397
TZA,"Tanzania, United Republic of",Zanzibar,"(-6.135729500000001, 39.3621196)",-6.1357295,39.3621196,Sub-Saharan Africa,0.143
UGA,Uganda,Kampala,"(0.3475964, 32.5825197)",0.3475964,32.5825197,Sub-Saharan Africa,0.076
UGA,Uganda,Central 1,"(8.4545561, -13.2432632)",8.4545561,-13.2432632,Sub-Saharan Africa,0.3
UGA,Uganda,Central 2,"(0.3729261, 32.6357573)",0.3729261,32.6357573,Sub-Saharan Africa,0.294
UGA,Uganda,East Central,"(0.2540775, 31.99280779999999)",0.2540775,31.9928078,Sub-Saharan Africa,0.371
UGA,Uganda,Eastern,"(1.2692186, 33.438353)",1.2692186,33.438353,Sub-Saharan Africa,0.417
UGA,Uganda,North,"(2.8780034, 32.7181375)",2.8780034,32.7181375,Sub-Saharan Africa,0.431
UGA,Uganda,Karamoja,"(2.8308738, 34.1531947)",2.8308738,34.1531947,Sub-Saharan Africa,0.634
UGA,Uganda,West Nile,"(0.3157239, 32.575568)",0.3157239,32.575568,Sub-Saharan Africa,0.484
UGA,Uganda,Western,"(0.2580521, 30.5279096)",0.2580521,30.5279096,Sub-Saharan Africa,0.346
UGA,Uganda,Southwest,"(1.373333, 32.290275)",1.373333,32.290275,Sub-Saharan Africa,0.4
UZB,Uzbekistan,Western,"(41.3262326, 69.3249975)",41.3262326,69.3249975,Europe and Central Asia,0.007
UZB,Uzbekistan,Central,"(41.309631, 69.238629)",41.309631,69.238629,Europe and Central Asia,0.011
UZB,Uzbekistan,Southern,"(38.9083604, -77.04051009999999)",38.9083604,-77.0405101,Europe and Central Asia,0.016
UZB,Uzbekistan,Central-Eastern,"(6.237403599999999, -0.4502368)",6.2374036,-0.4502368,Europe and Central Asia,0.004
UZB,Uzbekistan,Eastern,"(13.1078947, 14.4490398)",13.1078947,14.4490398,Europe and Central Asia,0.006
VNM,Viet Nam,Red River Delta,"(20.9033868, 105.9699878)",20.9033868,105.9699878,East Asia and the Pacific,0.013
VNM,Viet Nam,North Central and Central Coastal area,"(15.1738009, 108.6175626)",15.1738009,108.6175626,East Asia and the Pacific,0.024
VNM,Viet Nam,Central Highlands,"(13.0635025, 108.2377519)",13.0635025,108.2377519,East Asia and the Pacific,0.057
VNM,Viet Nam,South East,"(14.058324, 108.277199)",14.058324,108.277199,East Asia and the Pacific,0.017
VNM,Viet Nam,Mekong River Delta,"(10.063363, 105.5943388)",10.063363,105.5943388,East Asia and the Pacific,0.03
YEM,Yemen,Ibb,"(13.9720929, 44.1625338)",13.9720929,44.1625338,Arab States,0.2
YEM,Yemen,Abyan,"(13.6343413, 46.0563212)",13.6343413,46.0563212,Arab States,0.136
YEM,Yemen,Sanaa City,"(15.3694451, 44.1910066)",15.3694451,44.1910066,Arab States,0.057
YEM,Yemen,Al-Baidha,"(13.9889146, 45.5771002)",13.9889146,45.5771002,Arab States,0.191
YEM,Yemen,Taiz,"(13.5775886, 44.0177989)",13.5775886,44.0177989,Arab States,0.207
YEM,Yemen,Al-Jawf,"(16.7901819, 45.29938620000001)",16.7901819,45.2993862,Arab States,0.214
YEM,Yemen,Hajjah,"(15.7030403, 43.6039301)",15.7030403,43.6039301,Arab States,0.447
YEM,Yemen,Al-Hodiedah,"(14.7909118, 42.9708838)",14.7909118,42.9708838,Arab States,0.343
YEM,Yemen,Hadramout,"(16.9304135, 49.36531489999999)",16.9304135,49.3653149,Arab States,0.12
YEM,Yemen,Dhamar,"(14.5455447, 44.4087348)",14.5455447,44.4087348,Arab States,0.325
YEM,Yemen,Shabwah,"(-2.8441371, 119.2320784)",-2.8441371,119.2320784,Arab States,0.163
YEM,Yemen,Sadah,"(16.9509413, 43.7477743)",16.9509413,43.7477743,Arab States,0.278
YEM,Yemen,Sanaa,"(15.3694451, 44.1910066)",15.3694451,44.1910066,Arab States,0.255
YEM,Yemen,Aden,"(12.7854969, 45.0186548)",12.7854969,45.0186548,Arab States,0.062
YEM,Yemen,Lahj,"(13.1489588, 44.8505495)",13.1489588,44.8505495,Arab States,0.176
YEM,Yemen,Mareb,"(15.4700312, 45.3228575)",15.4700312,45.3228575,Arab States,0.214
YEM,Yemen,Al-Mhweit,"(15.4687838, 43.5462744)",15.4687838,43.5462744,Arab States,0.349
YEM,Yemen,Al-Mhrah,"(16.5238423, 51.6834275)",16.5238423,51.6834275,Arab States,0.105
YEM,Yemen,Amran,"(15.6620639, 43.9341408)",15.6620639,43.9341408,Arab States,0.322
YEM,Yemen,Reimah,"(14.883333, 43.55)",14.883333,43.55,Arab States,0.381
ZMB,Zambia,Central,"(-14.3112263, 28.299435)",-14.3112263,28.299435,Sub-Saharan Africa,0.292
ZMB,Zambia,Copperbelt,"(-13.0570073, 27.5495846)",-13.0570073,27.5495846,Sub-Saharan Africa,0.158
ZMB,Zambia,Eastern,"(-13.8056187, 31.99280779999999)",-13.8056187,31.9928078,Sub-Saharan Africa,0.369
ZMB,Zambia,Luapula,"(-11.564831, 29.0459927)",-11.564831,29.0459927,Sub-Saharan Africa,0.392
ZMB,Zambia,Lusaka,"(-15.3875259, 28.3228165)",-15.3875259,28.3228165,Sub-Saharan Africa,0.112
ZMB,Zambia,Muchinga,"(-15.3780734, 28.2579161)",-15.3780734,28.2579161,Sub-Saharan Africa,0.368
ZMB,Zambia,Northern,"(-9.7670177, 30.8958242)",-9.7670177,30.8958242,Sub-Saharan Africa,0.397
ZMB,Zambia,North Western,"(-13.0050258, 24.9042208)",-13.0050258,24.9042208,Sub-Saharan Africa,0.334
ZMB,Zambia,Southern,"(14.8781262, 15.4068079)",14.8781262,15.4068079,Sub-Saharan Africa,0.301
ZMB,Zambia,Western,"(-15.9454906, 23.3823545)",-15.9454906,23.3823545,Sub-Saharan Africa,0.399
ZWE,Zimbabwe,Bulawayo,"(-20.1325066, 28.626479)",-20.1325066,28.626479,Sub-Saharan Africa,0.014
ZWE,Zimbabwe,Harare,"(20.3254175, 104.1001326)",20.3254175,104.1001326,Sub-Saharan Africa,0.038
ZWE,Zimbabwe,Manicaland,"(-18.9216386, 32.174605)",-18.9216386,32.174605,Sub-Saharan Africa,0.168
ZWE,Zimbabwe,Mashonaland Central,"(-16.7644295, 31.0793705)",-16.7644295,31.0793705,Sub-Saharan Africa,0.21
ZWE,Zimbabwe,Mashonaland East,"(-18.5871642, 31.2626366)",-18.5871642,31.2626366,Sub-Saharan Africa,0.14
ZWE,Zimbabwe,Mashonaland West,"(-17.4851029, 29.7889248)",-17.4851029,29.7889248,Sub-Saharan Africa,0.192
ZWE,Zimbabwe,Masvingo,"(-20.0791909, 30.8384093)",-20.0791909,30.8384093,Sub-Saharan Africa,0.174
ZWE,Zimbabwe,Matabeleland North,"(-18.5331566, 27.5495846)",-18.5331566,27.5495846,Sub-Saharan Africa,0.238
ZWE,Zimbabwe,Matabeleland South,"(-21.052337, 29.0459927)",-21.052337,29.0459927,Sub-Saharan Africa,0.164
ZWE,Zimbabwe,Midlands,"(-18.4070294, 14.8454619)",-18.4070294,14.8454619,Sub-Saharan Africa,0.176
